[2026-08-04 23:03:14] 开始执行论文搜索任务
搜索关键词: code
搜索日期范围: 2026-08-03
正在获取论文...
arXiv 请求失败: HTTPSConnectionPool(host='export.arxiv.org', port=443): Max retries exceeded with url: /api/query?search_query=lastUpdatedDate%3A%5B202608030000+TO+202608032359%5D&sortBy=relevance&sortOrder=descending&max_results=1000 (Caused by ReadTimeoutError("HTTPSConnectionPool(host='export.arxiv.org', port=443): Read timed out. (read timeout=20)"))
[IEEE] 2026-8-3 | Closed-Loop Common Mode Current Mitigation for Transformerless Current-Source Soft Open Points
[NO] 221/1000 | Cross-Sample Relational Fusion: Unifying Domain Generalization and Class-Incremental Learning
[NO] 222/1000 | Multi-Frequency Impedance Measurement for Equivalent Parameter Identification in Through-Metal IPT Systems
[NO] 223/1000 | Finite-Time Adaptive Distributed Nash Equilibrium Seeking for Networked Games With Partial-Decision Information
[NO] 224/1000 | Payload Technologies for Mountain Search-and-Rescue UAVs: A Review
[NO] 225/1000 | Retraction Notice: A Co-Processor FPGA based - Numerical Relay – Reconfigurable Method
[NO] 226/1000 | Physically Consistent SINDy (Sparse Identification of Nonlinear Dynamics) for Microgrid Identification and Real-Time Frequency Control
[NO] 227/1000 | IEEE Computer Graphics and Applications
[NO] 228/1000 | Retraction Notice: An Ensemble based Machine Learning Approach for Traffic Prediction in Smart City
[NO] 229/1000 | Trustworthy Machine Learning: The Clash Among the Right to Be Forgotten, Inspectable Models, and Utility
[NO] 230/1000 | Candidates for 2027 IEEE Computer Society Officers and Board of Governors Positions
[NO] 231/1000 | Handwriting Analysis in Early-Dementia Screening: Experimental Design and Diagnostic Potential – A Comprehensive Review
[NO] 232/1000 | Control and Protection of Unified Power Quality Conditioners: A Review
[NO] 233/1000 | Reusing Multimodal Agents: Efficient Evaluation of Sound Designs in Games_supp1-3716328.pdf
[NO] 234/1000 | Debiasing Temporal Sentence Grounding via Semantic-Aware Multimodal Query Reconstruction
[NO] 235/1000 | IG-RFT: An Interaction-Guided RL Framework for VLA Models in Long-Horizon Robotic Manipulation
[NO] 236/1000 | IEEE Journal on Flexible Electronics Call for Papers: Special Issue on Selected Papers from the IEEE International Conference on Flexible, Printable, Sensors and Systems (FLEPS 2026)
[NO] 237/1000 | Reversible Data Hiding Based on Matrix Embedding and Adaptive Multiple Histograms Modification
[YES] 238/1000 | LLM-Based Code Documentation Generation and Multi-Judge Evaluation
[NO] 239/1000 | Integrated Real-Time Voltage Disturbance Monitoring for Modular Multilevel Converters Based on a Two-Layer Collaborative Architecture
[NO] 240/1000 | Hierarchical Clustering Based on Sequential Preference Stability
[NO] 241/1000 | Fuzzy Admission Control Using Non-Intrusive QoS Inference for Resource-Constrained Environments
[NO] 242/1000 | A Spectral Inverted Residual Transformer for Photovoltaic Power Prediction
[NO] 243/1000 | The Impact of Artificial Intelligence on Firm Performance: Evidence from Chinese Manufacturing Firms
[NO] 244/1000 | Research on Balance Risk Identification and Scenario Construction of New Power Systems Based on Multisource Data Coupling
[NO] 245/1000 | Secure Control of Networked Control Systems Based on Multiplicative Watermarking-Based Detection and Data Compensation
[NO] 246/1000 | Author Index
[NO] 247/1000 | PC-Transformer: Prediction-Correction Transformer for Accurate GNSS Positioning on Android Smartphones
[NO] 248/1000 | IEEE Transactions on Intelligent Transportation Systems Information for Authors
[NO] 249/1000 | Robust Graph Federated Learning Against Noisy Labels: A Semantics-Enhanced and Structure-Guided Approach
[NO] 250/1000 | A Fully-Integrated Gear-Train Hybrid DC-DC Converter for Li-Ion-Powered Edge Systems
[NO] 251/1000 | Behavioral and Mechanistic Analysis of Lightweight INT8 Multilayer Perceptrons on Rare Classes for IIoT Intrusion Detection_supp2-3719067.pdf
[NO] 252/1000 | Review for "Collection: Benchmark Datasets for the Evaluation of Data Imputation Algorithms"
[NO] 253/1000 | FRAGNet: Foreground-aware Robust Adaptive Geometry Network for Multimodal Remote Sensing Object Detection
[NO] 254/1000 | Dual-axis Resonant Piezoelectric MEMS Scanning Mirror via Electrode Segmentation and Mode Optimization for High-Resolution LBS Displays
[NO] 255/1000 | A Topology-Extended Comb-Finger Ring MEMS Gyroscope for Enhanced Capacitive Transduction
[NO] 256/1000 | Organizing Committee
[NO] 257/1000 | Multi-Branch Dilated Residual Network for InSAR Phase Denoising_supp1-3718510.pdf
[NO] 258/1000 | Cross-Scale Modeling of Threading Screw Dislocation Leakage in Heterogeneous GaN Vertical Devices
[NO] 259/1000 | ICAHS 2025 Copyright Page
[NO] 260/1000 | SSBench: Automated Characterization of Memory Dependence Predictors on Modern CPUs
[NO] 261/1000 | An AI-Enhanced SSH Honeypot for Real-Time Threat Intelligence and Interactive Security Analytics
[NO] 262/1000 | FROST-Drive: Scalable and Efficient End-to-End Driving with a Frozen Vision Encoder
[NO] 263/1000 | Synthesis Design of a Three-Dimensional Wideband Transmissive Polarization-Rotating Structure
[YES] 264/1000 | Helium: Quantifying Microarchitectural Side-Channel Leakage with Probabilistic Guarantees
[NO] 265/1000 | RAGNAROS: Large-Scale Regex Processing Acceleration with Neural Networks for DPI
[NO] 266/1000 | Organizing Committee: ISCA 2026
[NO] 267/1000 | A Comparative Study of Pre-Trained Speech Encoders and Training Objectives for Large-Scale Indic Spoken Language Identification
[NO] 268/1000 | Enhance Intelligent Video Analytics: Leveraging Deep Learning and Edge Computing for Live Surveillance
[NO] 269/1000 | GenEava: Generating Cartoon Avatars With Fine-Grained Facial Expressions From Realistic Diffusion-Based Faces
[NO] 270/1000 | Physics-Informed Predictive Control for Isoline Tracking in Dynamic Scalar Fields
[NO] 271/1000 | Hybrid Hardening for Robust DNNs Under Adversarial Attacks
[NO] 272/1000 | NMPC-based UAV Trajectory Tracking Control
[NO] 273/1000 | Multi-Receptive Field Ensemble with Cross-Entropy Masking for Class Imbalance in Remote Sensing Change Detection
[NO] 274/1000 | Additional Reviewers
[NO] 275/1000 | Non-Convex Obstacle Avoidance for Dynamical Systems Based on Isosurface Tracking
[NO] 276/1000 | Design and Research of Flexible Broadband Antenna applied to Wi-Fi 5GHz and 6GHz Bands
[NO] 277/1000 | K-Track: Kalman-Enhanced Tracking for Accelerating Deep Point Trackers on Edge Devices
[NO] 278/1000 | Energy- and Safety-Aware Multi-UAV Inspection Over DEM Terrain with Offline Planning and Online Deconfliction
[NO] 279/1000 | Toward High-Precision Attitude Control of Underwater Vehicles Using Reaction Wheels
[NO] 280/1000 | Machine Learning Based Prediction of Access Failure Rate, Drop Call Rate, and Random Access Channel Failures in Urban 5G Deployments
[NO] 281/1000 | Differential Cross-Attention Based Network for Robust Modulation Classification in Otfs Systems
[NO] 282/1000 | RHONNs-Based Distributed Adaptive Cooperative Control For Multiple DC Motors
[NO] 283/1000 | Study on SVM-CNN-LSTM Gold Price Prediction Model Integrating Investor Sentiment
[NO] 284/1000 | KEM-Fabric: A Fabric Manipulation Method Based on Key Manipulation Sequence Matching
[NO] 285/1000 | TrashDet: Iterative Neural Architecture Search for Efficient Waste Detection
[NO] 286/1000 | A Holistic Approach to Uncertainty Quantification in System Modeling Using SysMLv2
[NO] 287/1000 | Robust Multimodal Emotion Detection via Temporal-Enhanced CAMER-PHYS with Action-Unit Graph Regularization
[NO] 288/1000 | Graph Attention-Based Cooperative Multi-Agent Reinforcement Learning for Low-Latency Reliable Task Replication in Mobile Edge Computing
[NO] 289/1000 | A Novel Magnetic Force-Assisted Energy Compensation Mechanism for X-Type Flapping-Wing MAVs
[NO] 290/1000 | Addressing Data Scarcity in Materials Science Research with Deep Generative Models
[NO] 291/1000 | Voice-Based Parkinson Disease Detection Using Mel Spectrograms and CNN Model
[NO] 292/1000 | DriveIntel: An AI-Powered Smart Dashboard and Women Safety System for Intelligent Vehicle Monitoring
[NO] 293/1000 | An Efficient Contactless Virtual Mouse System using AI and Vision-based Hand Tracking
[NO] 294/1000 | LLM-Guided Adaptive Path Planning: A Comparative Framework for Dynamic Navigation
[NO] 295/1000 | A Multimodal AI Framework for Early-Stage Combustion Detection using Temporal-Spectral Analysis
[NO] 296/1000 | Distributed Visibility Preservation for Hybrid Nonholonomic Leader-Follower Formation with General Network Structure
[NO] 297/1000 | Retraction Notice: NextGen Voting: Facial ID Verification and OTP Security
[NO] 298/1000 | Enhancing Cybersecurity: Methods Use Machine Learning to Identify Anomalies in Traffic Network
[NO] 299/1000 | Retraction Notice: Emerging Frontiers: A Survey of Recent Advancements in Artificial Intelligence
[NO] 300/1000 | From Memorization to Generalization: A Practical Neural Network Prefetching Framework
[NO] 301/1000 | Line-of-Sight (LOS) Angle Prediction Algorithm for Platform Seekers
[NO] 302/1000 | EfficientIML: Efficient High-Resolution Image Manipulation Localization
[NO] 303/1000 | A Lebesgue-Sampling-Based Prognosis Method For Nonlinear Stochastic Degrading Devices
[NO] 304/1000 | ICICIT 2026 Cover Page
[NO] 305/1000 | Mutual Information Guided Heterogeneous Information Fusion Network Based for Particle Size Prediction in Sintering Process
[NO] 306/1000 | From Product Data to Circular Infrastructure: A System-of-Systems Analysis of Digital Product Passports Ecosystem
[NO] 307/1000 | Distributed Control Strategy for Cooperative Uavs at a Y-Shaped Intersection
[NO] 308/1000 | Confidence-Aware Coordination of Pushing and Grasping in Cluttered Environments
[NO] 309/1000 | Dynamic Power Adjustment in SDR Networks for Energy Optimization
[NO] 310/1000 | LOSP-Net: Low-Rank Orthogonal Subspace Projection for Robust Low-Light Object Detection
[NO] 311/1000 | Artificial-Reference MPC: Discontinuous-Curvature Path Tracking for Autonomous Vehicles
[NO] 312/1000 | Securing Autonomous Workflows: Identity and Authorization in Agentic Systems
[NO] 313/1000 | IEEE Computing Edge
[NO] 314/1000 | SDA: Structure-aware Distribution Alignment for Vision-Language Models
[NO] 315/1000 | Responsible AI: Ethics in Cognitive and Semantic Computing for Enhanced User Experience
[NO] 316/1000 | Power Grid Infrastructure for AI Data Centers
[NO] 317/1000 | BanglaRain: A Missingness-Aware Spatiotemporal Graph Transformer for Probabilistic Multi-Horizon Rainfall and Extreme Event Forecasting
[NO] 318/1000 | Background-Aware Crowd Segmentation and Density Map Generation Network for Kernel-Free Crowd Counting in the Video Internet of Things
[NO] 319/1000 | Efficient Task Assignment in Dependency- Cooperative Spatial Crowdsourcing_supp1-3717142.pdf
[NO] 320/1000 | Monolithic 3-D Integration of MEMS Non-Volatile Memory on CMOS BEOL for Reconfigurable Logic Applications
[NO] 321/1000 | Topographic Delays Correction Based on Optimal Selection of Common-reference Interferometric Subsets
[NO] 322/1000 | Defect-Engineered Interleaved InO-CuO Heterojunctions for Light-Assisted Selective Methane Detection: Impact of Vacancy Density and LED Wavelength_supp1-3717625.docx
[NO] 323/1000 | prNet: Data-Driven Phase Retrieval via Stochastic Refinement_supp1-3719489.pdf
[NO] 324/1000 | U-shaped fiber optic SPR sensor for trace Copper ion detection
[NO] 325/1000 | BRAV: Blockchain-Enabled Revocable Authentication for UAV-Assisted Internet of Vehicles
[NO] 326/1000 | Smart Lost and Found Management System for Campus with Ownership Verification
[NO] 327/1000 | Self-Supervised LiDAR-Camera Fusion with Joint Embedding Predictive Architecture for 3D Object Detection
[NO] 328/1000 | Accelerating Quaternion Low-Rank Approximation for Color Images via Complex Embedding
[NO] 329/1000 | Estimation of Flavor Substance Content in Cigarette Tipping Paper Based on Reconstructed Regional Spectral Mean
[NO] 330/1000 | Observer-Based Distributed Nash Equilibrium Seeking for High-Order Nonlinear Players with Input Delay
[NO] 331/1000 | Development of a Polymer Film-Based Frequency Conversion Interposer for MEMS Vibration Energy Harvester
[NO] 332/1000 | Adversarial Specific Noise Generation with Dynamic Feature Dispersion for Visible-Infrared Person Re-Identification
[NO] 333/1000 | Oscillations in Hydropower-Rich Power Grids: Characterizing Risks, Causes, and Impacts
[NO] 334/1000 | Ground Power for Sky Computing: Sustaining UAV MEC with Mobile UGV Charging
[NO] 335/1000 | Multi-Factor Data Preparation and Scenario Assessment for Forecasting Freight Flows Along the Trans-Caspian International Transport Route
[NO] 336/1000 | Attention-Guided Multi-Modal Deep Intelligence Framework for Early Cancer Detection Using Imaging and Genomic Signatures
[NO] 337/1000 | A Comparative Review of Computational Linguistics Approaches to Filipino Language: Strengths, Limitations, and Future Directions
[NO] 338/1000 | A Weighted Bundle Method of Multipliers with Improved Computational Efficiency
[NO] 339/1000 | Uncertainty-Gated Dual-path Probabilistic Depth Fusion for Robot Manipulation
[NO] 340/1000 | Optimizing Spatial Data Structure with Near-Cache Acceleration by Exploiting Physical Locality
[NO] 341/1000 | Towards Semantic-Aware Edge-Cloud Collaboration for Cost-Efficient Video Understanding
[NO] 342/1000 | Real Time Cyberbullying Detection System Using ML Algorithms
[NO] 343/1000 | Retraction Notice: Automatic Breast Cancer Disease Detection and Diagnosis Using Learning Algorithm
[NO] 344/1000 | Alzheimer's Disease Identification Through Image Processing and Residual Attention Inception-V4- Based Classification
[NO] 345/1000 | Stabilization Control for a Class of Fractional-Order Memristor-Based Neural Network System
[NO] 346/1000 | GSM-Based Non-Orthogonal Multiple Access: Design and Evaluation
[NO] 347/1000 | Data-Driven Cooperative Output Regulation of Singular Linear Multi-Agent Systems
[NO] 348/1000 | Data-Driven Robust Output Tracking Control for Nonlinear Systems Via LTV Embedding
[NO] 349/1000 | UniCore: A Bit-Width Scalable GEMM Unit for Unified LLM Inference
[NO] 350/1000 | DTDA 2025 Welcome Message
[NO] 351/1000 | Smart Agriculture: Rice Leaf Disease Prediction and Classification using Transfer Learning and Deep Learning
[NO] 352/1000 | Retraction Notice: An Enhanced Optimization of Machine Learning Model in Prostate Cancer Detection
[NO] 353/1000 | RoSTNet: A Robust Spatio-Temporal Framework Integrating Graph Reasoning and Physics-Aware Uncertainty for Trajectory Prediction
[NO] 354/1000 | Multi-Relational Cooperative Representation Constrained by Adaptively Balanced Random Walk Sampling for POI Recommendation
[NO] 355/1000 | 2026 5th International Conference on New Energy System and Power Engineering (NESP)
[NO] 356/1000 | ICAHS 2025 Copyright Page
[NO] 357/1000 | Nonlinear False Data Injection Attack Strategy against Cyber-Physical Systems
[NO] 358/1000 | Exponential Tracking of Turbulent Dynamics in the Periodic Kuramoto–Sivashinsky Equation
[NO] 359/1000 | TPM-IOSA: Trip-Point-Modulated Differential-Amplification IOSA With Sensing Time Reduction for High-Speed DRAM
[NO] 360/1000 | Non-Gaussian Correction of PAPR Based on Edgeworth Series for OFDM Systems With Limited Number of Subcarriers
[NO] 361/1000 | Machine-Learning-Based Regional Nowcasting Method for HF Maximum Usable Frequency Driven by Ionospheric Total Electron Content: A Case Study of North China
[NO] 362/1000 | Rethinking Broken Object Level Authorization Attacks Under Zero Trust Principle
[YES] 363/1000 | Understanding and Detecting Android R8 Compiler Bugs
[NO] 364/1000 | Preference Modeling and Classification through implication-based Gödel integrals
[NO] 365/1000 | Joint Condition-Based Maintenance and Production Control Under Unknown Production-Deterioration Relationship
[NO] 366/1000 | Simulation Analysis of a Highly Stable Magnetic- Repulsion Composite Mechanism with Adjustable Opening Speed
[NO] 367/1000 | PCOS Care: A Machine Learning-Based Web Application for Early Risk Prediction of Polycystic Ovary Syndrome
[NO] 368/1000 | Random Search Deep Neural Networks Driven Koopman Subspace Modeling of Nonlinear Dynamics
[NO] 369/1000 | Fuzzy Distribution Modeling for Synthetic Tabular Data Generation with Causality Preservation
[NO] 370/1000 | Microscopic Aging Characteristics of Distribution Network Cables with Different Service Years in Humid-Thermal Environments
